period,ly,lg_r,r,r10,e,lpsi,l_g_r_ratio,q,psigr,s,lg,rat,ratio,gr_ham,r_ham,r10_ham,e_ham,psi_ham,ratio_ham,q_ham,psigr_ham,s_ham,g_ham,rat_ham
1981-10-01,3.749292289,4.138919506,13.54666667,14.08666667,91.76666667,4.714472921,0.569696716,37.42513772,64.7598945,0.54,3.569222789,1.1039202033256041,1.1596136612025874,-41.17532224855927,2.8481948856469543,4.209806603752819,-2.2889152893021105,0.45050350868214295,-0.093909561300763,-10.84669264290504,-1.5535966033836957,0.16263329023343065,-10.419894748474423,-0.09185719001127945
1982-01-01,3.733637691,4.079501615,14.33333333,14.29333333,91.16666667,4.732727519,0.609649197,31.77229707,65.0221401,-0.04,3.469852418,1.0926345705245344,1.1756988838595612,-36.708589729071136,2.5611502814193283,3.3966523796788426,-2.7917544747041774,2.2885163465960368,-0.06204806708405597,-14.04902118918659,-1.2484912633144774,-0.3298303240931821,-20.215088514117152,-0.07559394028266708
1982-04-01,3.738193291,4.046658788,13.79666667,13.93,90.56666667,4.727414367,0.577553568,30.99946472,64.6119035,0.133333333,3.46910522,1.0825172678316703,1.1664848805018375,-12.247093076337023,5.247318959230567,4.6476085213034075,-2.9838307277536416,1.2681288609958763,-0.054667781334522436,-17.08623984044587,-2.099000053536926,-1.3584608246454313,-12.200978014274755,-0.025773381020902653
1982-07-01,3.734354606,4.04567939,11.84,13.11666667,90.1,4.728846931,0.585772946,33.10413314,64.6803165,1.276666667,3.459906444,1.083367761459984,1.1693031171452104,-34.233198017376765,2.5845190590512104,2.7162025250137507,-3.3945439580915746,0.8064038642584315,-0.07757752955315866,-17.615013845138776,-1.6156193177831994,-0.4431409968957163,-8.318374484187308,-0.07782909395538384
1982-10-01,3.734760629,4.12191109,9.13,10.66666667,89.33333333,4.723930522,0.742482267,38.53399978,64.8600216,1.536666667,3.379428823,1.103661385416195,1.219706437356145,-42.947757248630225,-2.8684540670267875,-1.1722373046630707,-4.331599022932821,0.536438384400828,-0.014600807689794326,-15.149766374047623,-0.6386058575717186,0.88973246626387,-25.905146807232214,-0.09394577835264695
1983-01-01,3.747855659,4.280561301,8.86,10.56333333,89.63333333,4.716899379,0.867040169,41.56376775,64.6761873,1.703333333,3.413521131,1.1421361147462483,1.2540016999238548,-12.08036951468534,-2.7640975325125083,-1.0851714052327122,-3.9115508464102504,1.0325724174615303,0.05794180774671909,-11.176096683563593,-0.8623138137689779,1.2276295289657364,-25.617935832904195,-0.0012740943250613146
1983-04-01,3.770367271,4.390713792,9.18,10.54333333,89.86666667,4.70026216,0.892359452,46.08013477,64.3838724,1.363333333,3.49835434,1.1645321201919587,1.2550797790254715,4.155355224827506,-3.7129891664193586,-1.824948921542445,-3.636153804547831,-0.7947408416459467,0.04011684168633933,-4.587789148015247,-0.890816187212323,1.5129028704606737,-8.420755859714335,0.027390026903470588
1983-07-01,3.790149114,4.48387223,10.29666667,11.62666667,90.63333333,4.686519732,0.924788299,45.35502998,64.1509434,1.33,3.559083932,1.1830331987302387,1.2598388561969998,22.59754181478435,-3.366451125089096,-1.8486798320381794,-2.899740227991302,-1.8917959983260069,0.07465839743638414,-0.020751793437653987,-0.3810447492729594,0.65540920891554455,-10.611223910177348,0.0702505023840243
1983-10-01,3.810787304,4.525228307,9.953333333,11.68666667,91.46666667,4.687192471,0.873298147,42.94148783,64.1029579,1.733333333,3.651930159,1.1874785827721441,1.2391333103257192,38.83897625623929,-1.1984744192075159,-1.0243293802746685,-1.723234040844659,-1.8541047433553892,0.07795003349385943,-3.576107960600581,-0.5440524399965909,0.048792801911796024,-0.8107978555604411,0.10136412446553389
1984-01-01,3.830161979,4.554739677,10.17666667,11.94333333,92.13333333,4.691953204,0.810567437,40.78666523,63.8371989,1.766666667,3.74417224,1.1891767768498336,1.2164877535121086,42.05359648213802,-2.2969752400666064,-1.3391221962316369,-0.8697296655536064,-2.74779362773101,0.03766396232983249,-0.8259976395423507,-1.0689666125259194,0.6935331253212031,18.378526699669173,0.09462347753350353
1984-04-01,3.847292466,4.572057978,11.54666667,13.2,92.56666667,4.68780952,0.795877605,38.89461237,63.8810487,1.653333333,3.776180373,1.1883832639200247,1.2107626030500531,43.507244252190524,0.05502951827747893,0.0693685321529518,-0.29498924040764507,-3.1632999991837885,0.05288935541489148,-2.175471173794776,-0.6693188955321219,0.1352799053866205,17.327664039375314,0.10012869368641542
1984-07-01,3.856890773,4.560308794,11.81,12.86666667,92.56666667,4.689520526,0.762709473,40.00796517,63.9217587,1.056666667,3.797599321,1.1823795545168787,1.2008399013509303,40.39015727471096,1.7353671590141744,0.5130554084922689,-0.0965684748235276,-3.0487776921064302,0.04789420489413798,-2.506899120412406,-0.6616300589576412,-0.2674656377219069,20.818641635728063,0.09021885196046608
1984-10-01,3.865057176,4.561291441,10.01666667,11.74333333,92.7,4.691292835,0.776760956,39.53415573,63.7630565,1.726666667,3.784530485,1.1801355667707203,1.2052463202710864,27.743786589968433,2.0019759694522623,1.2877369780819024,0.3387296324048492,-2.8692795533558524,0.00998287091502248,-8.264893344375274,-0.994831755151246,0.23528136446233283,30.073264573050462,0.05535310418395434
1985-01-01,3.8746949,4.563660455,9.39,11.58333333,92.76666667,4.689658382,0.806935454,42.30498756,63.8835432,2.193333333,3.756725001,1.177811562660069,1.2147975840087317,7.514140618640663,1.3160251563419898,0.7576385007758955,0.26759932755379623,-2.45302026561367,0.002193680405318199,-8.629487823097207,-0.7176795682983013,0.6002582959758134,22.698451905978256,0.008765060645172351
1985-04-01,3.883458908,4.572088987,8.466666667,10.81333333,92.7,4.689989161,0.798454867,43.686048220000004,64.1544766,2.346666667,3.77363412,1.1773238999855022,1.2115877802694872,3.63819359373867,0.3365209952836352,0.2544324897903554,0.11882787138311812,-1.343455475839761,0.0032217624628114727,-11.450749422542131,-0.17908123680197718,1.3590473936070206,17.396004250142248,0.007165859954016085
1985-07-01,3.898613499,4.590543739,7.993333333,10.33666667,92.8,4.6847297,0.82375462,41.49711223,64.0189402,2.343333333,3.766789119,1.177481107110895,1.2186888073571502,0.6642196929361077,-1.0861073284689384,-0.6232086316300478,0.03201003105911582,-0.6575453481928228,-0.008354359306144588,-12.997617711419686,-0.1059303891990595,1.390236297763649,16.418393750556916,0.002239928988458262
1985-10-01,3.906025054,4.612116008,7.853333333,9.76,92.96666667,4.697238754,0.809149228,45.41919948,64.5864563,1.906666667,3.80296678,1.1807696940594177,1.2127678927555607,2.9464890847376246,-0.763706429763392,-0.9760010453041179,-0.10604445351971492,0.9428461154353585,-0.010855048858188665,-6.8655647949229675,0.5063690204809035,0.8216321049603752,12.551460160245353,0.007037265327239917
1986-01-01,3.915317572,4.651920175,7.456666667,8.556666667,92.96666667,4.694517167,0.849243396,49.61958869,64.6742937,1.1,3.80267678,1.1881335522481598,1.2233277883270426,5.510312090867853,-1.5444045445993275,-2.4251460534570164,-0.2910003336490945,0.5894514425182962,0.014325852909390147,-0.25761601378039245,0.8221434173121906,-0.05122375608073271,3.6142311011339245,0.014693207061943658
1986-04-01,3.919812588,4.7077719,6.606666667,7.603333333,92.83333333,4.697421146,0.922696295,51.56500645,64.8458014,0.996666667,3.785075605,1.2010196391562789,1.243772223144272,9.877804894408904,-3.46387756021086,-4.64489396953447,-0.5798310953139065,1.1854361709543682,0.0340981970308023,3.52095053971086,0.9684514291525304,-0.1404547378925325,-0.6649506394318827,0.02532216842632251
1986-07-01,3.929332331,4.721360843,5.99,7.306666667,93.03333333,4.70416448,0.963561854,47.4450285,65.3236932,1.316666667,3.75779899,1.2015682170101485,1.2564165501039746,14.560044481652135,-4.085217215257112,-4.383732290539367,-0.3948915577866643,1.8532180446711344,0.059183274407509145,-1.552856848176127,1.4008215018086076,0.6308876111141093,-7.397197420137003,0.034187873616232434
1986-10-01,3.93470384,4.724063716,5.796666667,7.263333333,93.16666667,4.715691362,0.963282293,50.96220086,65.6375129,1.466666667,3.760781423,1.2006148132358545,1.256138867073956,13.706228271430554,-2.836662452296684,-3.638520379705419,-0.35679200341289175,2.8007580082720196,0.0624635297665197,2.222211599854951,1.8540774306492906,0.3290423196143717,-8.771689459253107,0.031749597642128924
1987-01-01,3.942125349,4.722348594,5.923333333,7.193333333,93.4,4.7189452,0.934936884,58.75693172,65.7093254,1.27,3.78741171,1.1979194408919338,1.246853776559718,12.646259377480984,-2.501027105248774,-4.093995916127335,-0.1904897280746809,3.2338769574100645,0.047990518940033144,7.432526869130712,1.8296965258846072,0.016628057050874334,-4.988828342838625,0.028951115487811263
1987-04-01,3.9528386,4.725784765,6.766666667,8.343333333,93.73333333,4.713970778,0.937852144,59.61619317,65.2883147,1.576666667,3.78793262,1.1955420504646965,1.2475894476179992,11.963249439441359,-0.7539323665184057,-2.1986662577941836,0.1841508859627936,2.7343647233994517,0.055540960902147773,7.010932841878571,1.1623579280678342,0.035575707620987496,-7.867728758814652,0.026936239022330666
1987-07-01,3.961479614,4.717480496,7.126666667,8.876666667,94,4.716165795,0.929389392,61.93843613,64.9728628,1.75,3.788091104,1.1908380089419792,1.2453450475408632,8.699708680175,-0.13476253686919648,-1.18032046384182,0.39643367808544383,3.2188639453950785,0.0470103805056139,11.019689540787539,0.956963584354213,0.4329611748722848,-6.651164912537144,0.02143965179609153
1987-10-01,3.97850339,4.719123676,7.24,9.123333333,94.16666667,4.714992732,0.865111212,50.66258784,65.2195099,1.883333333,3.854012464,1.186155499543259,1.224470268345245,6.786950744294806,0.10364085572731696,-0.4809909254536162,0.48941761407579065,2.535832752231393,0.027427597848528107,-3.401495945065534,0.7249165371349022,0.9597229074901191,-2.152758194021409,0.012160246338660752
1988-01-01,3.983655058,4.701152867,6.78,8.416666667,94.3,4.721939375,0.896336525,52.98111548,65.2506392,1.636666667,3.804816342,1.1801104258660942,1.2355794457424039,0.21486160318984204,-0.008832638447591634,-0.09426859411326838,0.6482446498408905,3.0904376570680903,0.0320374664114238,-4.818226887884279,0.6465109632938493,1.1350662486583976,-7.027403537015164,-0.003292951258022203
1988-04-01,3.996713358,4.713450435,7.3,8.91,94.53333333,4.722357489,0.885091687,54.32750235,65.366388,1.61,3.828358748,1.1793316189576988,1.2311935075213072,-4.74451697174576,1.1746116797551958,1.0699685034828414,0.9370560672470134,3.1108779009323406,0.010888408363322277,-5.758583607368216,0.628446535116268,1.0652070072567903,-2.6026477566974293,-0.018477498183025354
1988-07-01,4.002558167,4.714042528,8.003333333,9.1,94.53333333,4.720354292,0.880154052,53.07145306,65.219106,1.096666667,3.833888476,1.177757406966873,1.2295721582695303,-2.1465607449755453,2.294054062427306,1.4675943812318017,0.829263042349524,2.297870897205545,0.0045210148629168945,-3.3969633168651967,0.056347251909187435,0.2827645065869774,-1.39548746420326,-0.00998982412607452
1988-10-01,4.015788249,4.720487963,8.526666667,8.956666667,94.66666667,4.714006654,0.871447357,53.85215366,64.8698885,0.43,3.849040606,1.1754822889816172,1.226406381798509,-0.24399235272696274,2.9590676614383886,1.5932565336926725,0.9109795648329282,0.8967482038467978,2.0750380021206105e-4,-5.200672414440035,-0.5830991399034389,-0.6915604579725938,-0.8063068012288621,-0.007410552712077578
1989-01-01,4.025905109,4.710772672,9.29,9.206666667,94.8,4.711168498,0.828363871,53.62200755,65.0070703,-0.083333333,3.882408802,1.1701151776948153,1.2133633814072524,-1.3087601004227345,3.6265687199751415,2.1139911630086274,0.988486077273592,0.13588237120991664,-0.01246544406153105,-12.17132427743045,-0.5091673065727917,-1.1407382020737458,0.7229687849935829,-0.013462180603745155
1989-04-01,4.033514711,4.678922381,8.926666667,8.773333333,94.76666667,4.6998438,0.806222494,56.50690614,65.0724698,-0.153333333,3.872699887,1.160011234926174,1.208180989367741,-5.360533506897003,2.563730783818107,0.7365694958512421,0.8228105217343114,-0.8658681285832692,-0.0233375227769268,-10.975763660249939,-0.07543324035539456,-1.3141954495367996,1.2861948625249031,-0.022193937336026037
1989-07-01,4.040891041,4.674285717,8.096666667,8.106666667,94.76666667,4.697001595,0.810612972,60.38167618,65.1361,0.01,3.863672744,1.156746289264769,1.2098037351271074,-4.24847192091109,1.5615069546461466,-0.11118266374711538,0.7387534469723249,-1.307959813053916,-0.020546908997400415,-9.23207149891887,0.2816876593303306,-1.1162850303308953,0.4792364257627746,-0.02030902201736806
1989-10-01,4.042858267,4.652807305,7.826666667,7.906666667,94.63333333,4.705965296,0.796571888,62.94193342,65.6707566,0.08,3.856235416,1.1508707448338553,1.2065672354169363,-7.192559842525359,1.1635061918568343,-0.4297390392282985,0.5541071571273335,-0.4424917398337058,-0.005628964629557975,3.615321765446808,0.6030042925861636,-1.1921813729151785,-6.992419847288378,-0.021921911293172558
1990-01-01,4.053730879,4.66161668,8.126666667,8.423333333,94.7,4.706290726,0.795491027,61.43016372,65.6924497,0.296666667,3.866125653,1.1499571183052875,1.2057592272984512,-3.4109053230670483,1.8632713615732568,0.4828717256780033,0.560429402306994,-0.7088857068795029,-0.016499188597954406,0.75058461143513,0.579373826165309,-0.722463322228041,-0.44687929415325733,-0.017470078631635078
1990-04-01,4.057352031,4.621397803,8.273333333,8.676666667,94.66666667,4.708890357,0.754979042,63.40090243,65.7038218,0.403333333,3.866418761,1.1390181989855541,1.1952657196926941,-10.693521236089243,1.4694801967510314,0.01860933076652671,0.42404346829464146,-0.6602048837304864,-0.023530226414991695,2.0162163190634104,0.4992183222546913,-0.5962404485898283,-2.9146566086136083,-0.031679736128456204
1990-07-01,4.0580263,4.566127857,7.826666667,8.703333333,94.3,4.710340684,0.719283578,55.85684766,66.0469303,0.876666667,3.846844279,1.1252090349931936,1.186980164995652,-15.844665172381855,0.5718568846661416,-0.030569725409764104,0.06351811182868516,-0.38932708426644425,-0.022994818699150432,-5.451888643996995,0.96375267977362,0.2292074173022689,-7.771056332236181,-0.044410981395343274
1990-10-01,4.048876374,4.506697009,7.303333333,8.396666667,93.86666667,4.719186135,0.717406769,61.62183349,66.0879584,1.093333333,3.78929024,1.1130735030439336,1.1893248401579288,-22.242728593297567,-0.3465615871637864,-0.03353462098962545,-0.42077131158401926,0.8094043374566873,-0.02265382471822397,-0.17091233801917838,1.3183885850688455,0.634115194039696,-12.687939878756227,-0.05211791435151847
1991-01-01,4.044190969,4.452566642,6.436666667,8.016666667,93.4,4.712804115,0.697127274,68.82223828,65.6601069,1.58,3.7554393680000002,1.100978335625179,1.1856313484755479,-25.71560338712313,-1.8443950288066082,-0.7785250998813158,-0.959082547796072,0.4684523858323075,-0.015772490441656073,7.333204872803975,0.7822305420271505,1.327954676745648,-19.519780446054604,-0.05749538371962215
1991-04-01,4.051958846,4.482878251,6.243333333,8.13,93.16666667,4.710439698,0.727438882,68.12071715,65.840691,1.886666667,3.7554393680000002,1.1063484160075796,1.193702736675364,-17.90491397021512,-1.6220063662822026,-0.26825950716804137,-1.1604240013001146,0.9563025480650467,-0.004638240508245017,3.993086209292784,0.8895944634160031,1.4642989371247253,-18.106576896023263,-0.03989493483451101
1991-07-01,4.056988776,4.5161313,5.886666667,7.94,93.13333333,4.707239291,0.74107415,72.21047481,65.975758,2.053333333,3.77505715,1.1131732300360695,1.1963080611905437,-16.548246726649296,-1.407046276066679,0.03891890927765118,-1.2005354898153797,1.1341659257969816,-0.003359224118701043,4.575303219930831,0.973546872903782,1.3398341847437958,-15.858642417992286,-0.036298246097221876
1991-10-01,4.060477493,4.535712921,4.866666667,7.346666667,92.9,4.712373004,0.725811239,82.11043722,66.4075912,2.48,3.809901682,1.117039296195897,1.1905065536019257,-11.921359028167,-2.2854109977267223,-0.5746139054082722,-1.3974056587608175,1.2313644716092753,-0.0024912353030437373,11.858565195323408,0.9391271883495307,1.577956829294206,-13.243932585114981,-0.027618825918178658
1992-01-01,4.072371581,4.591334919,4.356666667,7.303333333,92.63333333,4.716380558,0.800079398,83.72305518,66.5230974,2.946666667,3.791255521,1.127435163436772,1.2110328342598675,-9.062969916177277,-3.016150476070381,-0.9904442468085284,-1.6956226033795048,1.554651148552022,0.020273391114482342,14.699937055733002,1.0121119886985213,1.8953504812562811,-15.819663969296371,-0.017604958297638085
1992-04-01,4.083165644,4.624982617,4.22,7.376666667,92.4,4.713109374,0.778714873,83.58986797,66.7074284,3.156666667,3.846267744,1.1326953203077057,1.2024598714467445,1.3146266128207351,-3.213694800550046,-0.8620563192460846,-1.9215138051443574,1.119109552797326,0.01842452807211714,13.125349436087859,1.2021249151925701,2.1374851432687922,-9.867039095079022,0.003381137182407734
1992-07-01,4.09299365,4.625404093,3.416666667,6.616666667,92.36666667,4.710700687,0.771222087,86.39763323,66.9617429,3.2,3.854182006,1.130078492303549,1.2001000694309194,8.191439961133895,-3.646768866560692,-1.562449931674931,-1.788701302461476,0.6207697361581666,0.02228278869233624,22.672032083755795,1.1543486620921755,1.9421013888032423,-7.008955890919433,0.01726474661069255
1992-10-01,4.103370373,4.662872896,3.563333333,6.743333333,92.63333333,4.702505586,0.778652835,95.93561781,66.7612774,3.18,3.884220061,1.1363519429495086,1.2004656849435904,16.668688733868198,-3.141378827345717,-1.2873904668130516,-1.3797244106508089,-0.7332371191829168,0.01990060717842912,27.439317095338936,0.9022815387361192,1.9552042303624333,0.23935905448295713,0.029215260455488945
1993-01-01,4.105037192,4.663561728,3.406666667,6.28,92.86666667,4.696791753,0.756028788,97.58874798,66.6743739,2.873333333,3.90753294,1.1360583375684066,1.1934798246384075,20.69972615905149,-2.589611683652683,-1.5500731536051209,-1.0090825297475163,-1.1774610389632123,0.018880033250584516,22.86902082517065,1.1958196093266764,1.4086861337379184,4.211030251584491,0.03805471589476128
1993-04-01,4.110841077,4.676811547,3.38,5.99,92.93333333,4.704445223,0.76354931,97.23617109,66.4575762,2.61,3.913262237,1.1376775359102504,1.1951183600170263,12.294179647024617,-2.562862921448253,-2.020478840590206,-0.8693862843194324,-0.1435680631163727,0.0174484134554711,21.88534703449247,0.8409127618657237,1.2130817090713577,4.398214779331644,0.022283669332640477
1993-07-01,4.115600381,4.713549142,3.423333333,5.616666667,93.2,4.697567035,0.80710165,98.15839451,66.4427322,2.193333333,3.906447491,1.1452883432901984,1.2066075770529279,12.33404942283336,-2.1578868057156853,-2.121159292808893,-0.5910865028327095,-0.7182959456065952,0.026640175573063862,19.418159498554587,0.686272445001407,0.7874714375545413,3.91717294036531,0.021689672813451244
1993-10-01,4.129100194,4.763557592,3.526666667,5.606666667,93.36666667,4.695467824,0.805892229,98.003538699999993,65.886972600000007,2.08,3.957665363,1.153655122954374,1.2036281886119637,18.159938072365822,-1.2411944784211602,-1.5835657685160012,-0.29788497366843103,-1.0647968575931088,0.029862209572035336,10.903232316756828,-0.24156434503142066,0.6139031787952602,7.676603317661357,0.03519606183930435
1994-01-01,4.138760092,4.778375314,3.91,6.066666667,93.43333333,4.683334207,0.78331716,93.89340969,65.7916394,2.156666667,3.995058154,1.1545427151567305,1.1960715288251096,12.044485124459658,-0.5725837356436738,-1.2417158071951286,-0.1144591638804684,-2.593695747572422,0.004406561860373026,4.546779566381659,-0.454680435064617,0.6040996357936625,13.87937661771761,0.02294230093054961
1994-04-01,4.152220311,4.810214938,5.133333333,7.083333333,93.8,4.686187803,0.76716367,90.40179202,65.7235911,1.95,4.043051268,1.158468139384813,1.1897486871047016,13.693250829936776,0.7853049382738266,-0.23382988305465702,0.31577988596654905,-2.1678187416627637,0.004601405732423736,0.9883848086000597,-0.6755106753517452,0.3813921992353959,13.066294076239737,0.02478162391537042
1994-07-01,4.158054615,4.795377237,5.6,7.333333333,94,4.68533904,0.768794162,92.63746749,65.349677,1.733333333,4.026583075,1.1532742306223893,1.1909296660916404,15.696775949123865,1.9535445501459092,0.8220408648223048,0.5203662513802385,-2.1051169768362854,0.010164786281322113,1.4540261594440551,-1.278733299368767,0.28479095411342614,10.351094920218706,0.030588732276186414
1994-10-01,4.169436574,4.779871113,6.596666667,7.836666667,94.36666667,4.677481545,0.712966266,89.91092382,65.0655091,1.24,4.066904846,1.1464069612682397,1.1753093062163076,7.754801899437513,2.6730873837570557,1.045437755175266,0.789088542961295,-2.42843227849292,-0.013618210806385367,-9.678327089307075,-1.3958645391022486,-0.04209831007041931,13.071233840495466,0.010278244994796903
1995-01-01,4.172986289,4.756886477,6.726666667,7.483333333,94.53333333,4.678550751,0.679535491,94.23958155,65.1475797,0.756666667,4.077350986,1.1399238213504708,1.1666610241142483,7.639891157984646,3.0595270317917582,1.1358278286027348,0.9015784753696892,-1.7721126384133257,-0.014367600630506683,-7.515493464991607,-1.2222550191629011,-0.28836133925105023,10.66625866074924,0.005605843254660403
1995-04-01,4.175955271,4.725580877,5.97,6.62,94.33333333,4.67787217,0.669215133,98.60024185,64.9787651,0.65,4.056365744,1.1316167368498615,1.1649789923381229,3.2151237581492076,2.255750591744367,0.5768019395615678,0.7133008301067463,-2.119323691906505,-0.01693716019364877,-3.1141583345266213,-1.2072030862973833,-0.28713352292693095,8.469425786016505,-0.0018762688313589404
1995-07-01,4.18442899,4.76193459,5.653333333,6.323333333,94.33333333,4.680129224,0.711541915,103.0922369,64.5949625,0.67,4.050392675,1.1380130004309144,1.1756723291032516,1.0635678864433729,1.919620363104631,0.5257351688589456,0.5977088176159668,-1.577822102513604,-0.014979084261848685,1.2447194842065699,-1.5690565525758728,-0.06010525872455774,7.627826330102261,-0.009070790626496628
1995-10-01,4.191199004,4.7811802,5.443333333,5.893333333,94.43333333,4.680286935,0.706256338,106.91904100000001,64.64336,0.45,4.074923862,1.1407666864391153,1.1733176770702567,-2.35666064879938,1.6272460251772003,0.13016893511851624,0.6260067581490745,-1.2050880553777787,-0.011735665442210275,5.2878734816542305,-1.0436291567588398,-0.3762897233359121,4.6601790894056805,-0.013786987530959971
1996-01-01,4.198659531,4.806869443,5.123333333,5.91,94.46666667,4.681733,0.716014295,109.415198,64.4816413,0.786666667,4.090855148,1.144858116622555,1.1750280244828655,2.1636688236502444,0.9893076160159859,-0.17521775930461558,0.6557325285433819,-0.43356507542124945,-0.0046360304902377525,11.331941770657764,-1.095104985364614,-0.15430351723449798,3.7426048638875997,-0.0026146563615978557
1996-04-01,4.215204341,4.849542798,5.663333333,6.72,94.5,4.67736991,0.711771636,112.4192691,64.4808904,1.056666667,4.137771162,1.1504881864990468,1.1720181247664658,2.778884812560989,0.5326855920579092,-0.0550641176345934,0.5279484338118152,-0.6678145090778465,-0.007884081565706635,17.727879926632824,-1.0499272519928695,0.10362628067815016,5.665624278936665,-0.0018452133474904375
1996-07-01,4.224129362,4.847449476,5.783333333,6.78,94.73333333,4.677844273,0.665246673,112.0980659,64.525613,0.996666667,4.182202803,1.1475617957175621,1.1590660961067698,7.021797979149813,0.437673277537038,0.009840502136548857,0.6897908116463043,-0.6219405092009467,-0.021641639046902972,15.816733414412454,-0.6758789826301808,0.07669420860180776,10.848347501124245,0.0037506156767201926
1996-10-01,4.234468758,4.836019968,5.48,6.343333333,94.66666667,4.677583866,0.655130804,107.9724454,64.4751673,0.863333333,4.180889164,1.1420606088694158,1.1566965251413681,7.888217234079065,-0.7760413903854841,-0.9441760680116795,0.5079584116678006,-0.023809037336874894,-0.010435893372161331,13.768455640686398,-0.46337233827115654,0.22564640091423882,5.857207249149887,0.007151854035995164
1997-01-01,4.240895005,4.841119394,5.646666667,6.563333333,94.76666667,4.68527443,0.640240006,104.833775,64.3096984,0.916666667,4.200879388,1.1415324803590605,1.1524061861497081,10.22523979022596,-0.5545186126314974,-0.53374143549045,0.537799488216649,0.8254339809375288,-0.007446995884473617,6.656689431491657,-0.6981167210454373,0.4042558647959177,5.798718541361936,0.008706603292965909
1997-04-01,4.257384189,4.855010195,5.85,6.696666667,95,4.676401883,0.594741673,115.6835248,64.2775443,0.846666667,4.260268521,1.1403739901003331,1.1396019220545277,15.024151051525436,0.22078091945995482,0.18947176178232095,0.868087134812825,-0.0444949842492548,-0.021152283220161605,13.690867533757341,-0.5936136455077161,0.2792087652070159,14.710493313184703,0.015405391935722879
1997-07-01,4.269809332,4.864661096,5.54,6.243333333,95.13333333,4.674649606,0.590498107,119.39213,64.0648847,0.703333333,4.274162989,1.1393157674610654,1.1381552618652373,7.190528431916654,0.053725133006350845,-0.30486945728467774,0.9607276874657771,-0.2284536156332173,-0.02556007247026648,12.814977525876103,-0.4601429595520017,-0.02303854953245099,14.76488007347383,-0.0021246628104609755
1997-10-01,4.27835913,4.875159155,5.483333333,5.906666667,95.33333333,4.685366728,0.586180261,116.4097751,64.3387914,0.423333333,4.288978894,1.1394927370204193,1.136671285983717,7.376679962193222,0.2136892047782224,-0.22780074824998398,1.0863922455348387,0.7684440815077132,-0.021596277730294267,6.352603682857392,-0.2162387995561943,-0.3428472866605303,13.43507907911734,-0.0032336861270527706
1998-01-01,4.28830644,4.895665797,5.313333333,5.586666667,95.36666667,4.695632269,0.564011828,127.3343104,65.0038111,0.273333333,4.331653969,1.1416315194582969,1.1302070368585344,7.932704190834183,0.2974380358844968,-0.46178483844981777,1.1348290705663118,1.7207650453777035,-0.02819672117377614,15.001823129547859,0.5760157933050039,-0.7584946275454116,17.54707043487116,-6.40032874101859e-5
1998-04-01,4.297516672,4.929743337,5.41,5.596666667,95.6,4.702042781,0.604287054,127.7398152,65.0501499,0.186666667,4.325456283,1.1471144182218542,1.139704811345564,5.95648849627608,-0.11723227148477111,-1.0666100776373568,1.3644125930252784,2.5462665083171743,-0.02027415392408516,12.806358311764484,0.6352833527308661,-0.9032473238983539,13.585042962816285,-0.0019713125977411927
1998-07-01,4.309966564,4.958562749,5.093333333,5.203333333,95.46666667,4.701725045,0.607717232,118.5847886,64.9946679,0.11,4.350845517,1.1504875212762788,1.1396779613584245,12.72421098254064,-0.4026031773519696,-1.2296438743445863,1.130206624085531,2.5862416873203564,-0.010270268909264635,3.9344794594206434,0.5354421749712941,-1.0136566873996682,12.387331139624802,0.010834272472983741
1998-10-01,4.325998464,4.981769318,4.39,4.67,95.56666667,4.700398544,0.600530494,132.7840181,65.4427021,0.28,4.381238824,1.1515883233563717,1.137068650699969,17.41366131853086,-0.8950981625882228,-1.4066251489709485,1.2705464903077797,2.4343762916408274,-0.012988202669475424,21.837946358502975,1.0264570192628497,-0.6868444319995836,16.188143243843367,0.019784451497422584
1999-01-01,4.335393517,4.98561146,4.663333333,4.983333333,95.7,4.703494002,0.577283751,135.4929178,65.3558468,0.32,4.408327709,1.1499789904769562,1.1309530028408332,15.32516407274942,-0.8226241357601598,-1.564938706830418,1.3734084218100406,2.3725362854892573,-0.01599347767382464,27.79373231309063,1.0870885251413256,-0.5956905437633688,15.71473160020016,0.011923629252793777
1999-04-01,4.343714509,5.001062958,4.88,5.54,95.73333333,4.701034758,0.592102323,142.8085796,65.5074486,0.66,4.408960636,1.1513332535179284,1.1342952162388054,14.675264286102152,-0.7101912617480783,-1.0684392948287158,1.2874914551189676,2.4467516336605932,5.991881317641834e-4,25.93812727417219,1.272429966428632,-0.2154645929941741,9.321486520315414,0.01346059840633873
1999-07-01,4.356862661,5.008553128,5.16,5.883333333,95.76666667,4.697484975,0.572523748,136.981415,65.5928785,0.723333333,4.43602938,1.1495779228557141,1.129062208330099,15.157627476043967,-0.15223452556238115,-0.2150055240339741,1.2965749616974023,2.4034781316994547,-0.004057563447157575,15.996133914525188,1.5391423892692018,-0.1397875994086739,12.20034719458809,0.014363360135130288
1999-10-01,4.373149852,5.015821821,5.606666667,6.14,95.93333333,4.69794078,0.553356403,153.1201228,65.8280575,0.533333333,4.462465418,1.1469585975212084,1.1240023957985101,15.093849383427749,0.2648311302171473,0.1738170916473809,1.3973778155462213,1.7743252749914618,-0.007501138332039803,33.851645579630656,1.5468245123200859,-0.17459352656859128,13.547603198581193,0.010411101444722348
